,Empid,certificateName,issuingOrganization,issueDate,ExpireDate,credentialID,Status
1566,Emp_321,CI/CD,Jackson-Riley,1986-03-09,2024-04-28,18700993-6ac3-4de5-8f86-e28325714a32,Approved
1567,Emp_238,Continuous Deployment,"Werner, Thomas and Boyd",2021-11-04,2024-05-06,4e4c125f-b45d-4dc0-8fea-911efea9c396,Approved
1568,Emp_356,JavaScript,"Santiago, Vargas and Simpson",2009-04-05,2024-04-27,027656f0-1854-4e5e-9dc2-5320c2700c30,Approved
1569,Emp_96,Azure,Foster-Davis,1970-01-30,2024-04-25,20509447-fd57-440c-b120-0c9cab61da44,Approved
1570,Emp_339,Microservices,"Jones, Johnson and Johnson",1995-07-31,2024-04-10,bd123de7-4d94-4cfe-9ad0-60d56f6266b5,Approved
1571,Emp_76,Data Analysis,Goodman-Harrington,1997-02-14,2024-04-12,1c7345d7-3da9-46ca-95af-fc4a676b6d22,Approved
1572,Emp_400,Git,Harris-Ross,1986-05-07,2024-04-21,bfcad445-2d20-4e0a-9d01-0dfd72466a6f,Approved
1573,Emp_70,Documentation,"Mcdonald, Rogers and Watts",1998-09-30,2024-04-12,bd941068-8fd8-4f31-a5b4-8c3ba1d90bfb,Approved
1574,Emp_180,Troubleshooting,"Sullivan, Murray and Turner",2023-08-04,2024-04-29,15430718-b5d5-49d8-b7bb-ed6964e5e140,Approved
1575,Emp_418,Flask,"Chase, English and Estrada",1998-06-21,2024-05-04,118d2321-2004-40c9-b286-f511ab77f0c8,Approved
1576,Emp_277,Agile Methodologies,Cole-Smith,1985-08-10,2024-04-25,f8c698fc-7e2f-4542-8845-875225d4f2f3,Approved
1577,Emp_481,Swift,James Inc,1975-06-03,2024-04-20,784d7e21-248a-4032-ac48-e6b3e62fa6a8,Approved
1578,Emp_412,Google Cloud Platform,Rosales-Carpenter,1978-11-28,2024-04-27,203756bb-56bd-41b7-9d4b-f12be09777b0,Approved
1579,Emp_145,Objective-C,Dunn-Moore,1994-11-11,2024-04-20,de818650-69bd-4b36-8581-a8edeb457d06,Approved
1580,Emp_400,Vue.js,"Schmitt, Cox and Jackson",2021-01-08,2024-04-17,018501c5-c50b-4ff9-88fe-d0d77d9c6fb3,Approved
1581,Emp_442,JavaScript,"Mullins, Curry and Gordon",1974-02-17,2024-04-21,0aaf43af-538d-4484-b3fc-e4848e4796c1,Approved
1582,Emp_332,Node.js,"Lee, Stokes and Wyatt",1970-12-19,2024-04-15,7c745337-6d94-4388-aaa3-6eb9f4ab0735,Approved
1583,Emp_231,DevOps,"Farmer, Martinez and Martin",1992-11-18,2024-04-28,b023fa01-e749-4bd5-863d-d0875f6f1e13,Approved
1584,Emp_268,Microservices,Garcia-Jones,2022-12-02,2024-05-06,689c4efe-2ec2-41fd-9ddc-91e08c87ff22,Approved
1585,Emp_148,Cryptography,Salazar PLC,2018-10-05,2024-04-17,f8b52b16-4ba4-4cb4-b720-be059c9ec0ea,Approved
1586,Emp_95,DevOps,"Smith, Roth and Nelson",1990-01-29,2024-04-25,38024b14-91c5-440c-acc3-80ab6fdcc48e,Approved
1587,Emp_482,Problem Solving,Ross and Sons,1984-03-13,2024-04-18,ea0fc00e-78bb-4902-a949-8dbf560c58b1,Approved
1588,Emp_98,AWS,Hobbs PLC,1976-05-04,2024-05-02,2b7869b3-ff65-4a21-9804-935da27bf68d,Approved
1589,Emp_39,Objective-C,Gonzales LLC,2018-05-23,2024-04-23,4d2b0a49-6f5d-4b47-8cc3-235d087e32ca,Approved
1590,Emp_322,DevOps,Moran PLC,2022-03-21,2024-05-02,08e40466-228b-4902-98b9-a0409ec8c017,Approved
1591,Emp_182,Java,Davenport-Montgomery,1991-05-09,2024-04-28,e1e0c1f4-f9fe-49bd-8f04-e7bfb93e85e9,Approved
1592,Emp_235,Continuous Deployment,Vasquez Inc,1972-07-01,2024-05-01,09eb458d-484e-4046-814f-b6f97352c208,Approved
1593,Emp_298,Kotlin,Rodgers Ltd,2009-01-03,2024-04-15,ff854ff9-4ee0-4fdb-b47f-60c943453bca,Approved
1594,Emp_399,JavaScript,Foster-Gilbert,1991-06-16,2024-04-16,0f614fd1-adc7-4763-8211-5a19323dd3a9,Approved
1595,Emp_40,Ruby,Barrett-Williams,2004-12-19,2024-04-28,27d31087-73b4-4058-98fc-e67412cbc7da,Approved
1596,Emp_109,Cryptography,"Campbell, Wood and Taylor",1995-08-16,2024-04-14,3ea830ef-78af-4ca1-8a32-464ac0224295,Approved
1597,Emp_264,RESTful API,Rogers-Davis,2016-10-04,2024-04-30,e61b1590-e082-4c09-994e-e5b1ac505791,Approved
1598,Emp_492,Vue.js,Perez Group,2015-10-04,2024-04-15,e0a60b2c-1f73-4f8b-be7f-34078faffc9f,Approved
1599,Emp_254,HTML,Hanson-Harris,1971-08-03,2024-04-14,1189b4b6-0498-401b-9fda-3782f737fcd6,Approved
1600,Emp_459,User Stories,Yates-Baker,2018-03-20,2024-04-17,5076295e-e55b-4d83-813b-b438115a6c00,Approved
1601,Emp_149,Responsive Design,Cain-Contreras,2003-03-05,2024-04-29,3ca43f25-6689-49d8-b6d1-2bf6af37204e,Approved
1602,Emp_136,Data Visualization,Campbell LLC,2023-01-06,2024-04-28,5185e0c8-9b7c-476c-b9ab-919d1e4d0b8d,Approved
1603,Emp_494,Cryptography,Faulkner-White,1988-10-18,2024-05-03,17827aaf-43eb-415e-ab4c-fe539cb98718,Approved
1604,Emp_111,Cryptography,Welch LLC,1993-01-14,2024-04-26,ff7b09d1-9838-4956-b461-50929a54414d,Approved
1605,Emp_8,Requirements Analysis,Martinez LLC,1995-07-19,2024-05-05,6c09d2f4-619b-4798-813b-e472a2900758,Rejected
1606,Emp_396,RESTful API,"Lane, Guerrero and Bernard",2008-10-21,2024-04-17,22708e4d-a94d-426b-81e2-aa253b306cfc,Approved
1607,Emp_39,GraphQL,Swanson PLC,1970-01-04,2024-05-06,8d7d722c-a4b8-420b-9a1e-932c125649eb,Approved
1608,Emp_209,Accessibility,Williams Group,2006-02-05,2024-04-28,977d4fa1-7f3c-4567-9271-5fa29d2fda84,Approved
1609,Emp_361,Cryptography,Key Ltd,2017-11-08,2024-04-16,51591890-d45b-45fd-828f-4ac7a2af580b,Approved
1610,Emp_93,HTML,"Torres, Peters and Weber",2011-11-27,2024-04-13,cf13a794-e9be-4b1f-ba52-b97f6614bd39,Approved
1611,Emp_304,Artificial Intelligence,"Lucas, Hunt and Bailey",2024-03-13,2024-05-05,5ff5bb3c-ba95-45d6-b3a9-864f69573467,Approved
1612,Emp_348,Technical Writing,"Coleman, Henderson and Murphy",2002-08-02,2024-04-26,99d0aba8-ad2a-48d2-900c-9e15e6967553,Approved
1613,Emp_143,Cybersecurity,Barker Ltd,1979-01-22,2024-04-09,5ddf9b34-ccfc-44d2-8adc-2a576749ea52,Approved
1614,Emp_176,Penetration Testing,"Poole, Watson and Neal",2011-09-17,2024-04-27,cbac796f-f29e-465d-a156-cc9278d5fc68,Approved
1615,Emp_38,Problem Solving,"Pacheco, Quinn and Boyd",1994-05-26,2024-04-10,04267522-ac43-45b1-a3cd-d5459cc5f2d6,Approved
1616,Emp_303,Prototyping,"Harrison, Rose and Wilson",2020-08-21,2024-04-18,20eeb481-575f-4f7f-ae20-db3acb827f88,Approved
1617,Emp_202,Machine Learning,"Holmes, Guerra and Ball",1978-11-03,2024-04-12,5766ee9f-6fa3-44d0-9084-8620a2c7ae8c,Approved
1618,Emp_317,Git,Fernandez Ltd,1991-11-12,2024-04-12,a78595c3-8f98-4af1-a82a-a96100cf4172,Approved
1619,Emp_55,Objective-C,Mathews Ltd,2021-09-13,2024-05-06,9aaa9d51-945e-4b69-ba65-f115998389a6,Approved
1620,Emp_394,DevOps,Sawyer-Palmer,1992-03-31,2024-04-24,168e337c-75e5-40e7-a9ff-a0f840e6bf7b,Approved
1621,Emp_478,DevOps,Fleming-Simpson,2009-08-01,2024-05-04,0039b5c7-c99a-4171-b06d-064207c971c7,Approved
1622,Emp_225,Documentation,"Thomas, Bailey and Stewart",1992-11-29,2024-04-17,7f382272-1652-42a2-bfa4-3725fcb7e723,Approved
1623,Emp_299,User Stories,Beck Inc,1982-01-23,2024-05-03,ed0cc0dd-6c1e-4ffa-ae93-61cc6b267ee1,Approved
1624,Emp_27,Java,Rodriguez-Oconnor,2004-10-17,2024-04-29,616f9012-63cd-4f0c-91f5-63741cb95ccd,Pending
1625,Emp_42,SQL,West-Parker,2020-08-06,2024-04-22,9714687d-14dc-4f99-97f8-6f737c79bcd4,Approved
1626,Emp_456,CSS,Watson-Munoz,2008-03-04,2024-05-05,677ea553-c409-48c4-89ac-ff82b405d790,Approved
1627,Emp_157,Responsive Design,Mendez-Barnes,1987-10-25,2024-05-02,bed6dc41-d43d-47a8-9c40-240dd7d99f09,Approved
1628,Emp_483,Kotlin,Booth Ltd,2013-09-26,2024-04-23,2e0b1bda-775e-444f-9eac-6080c6a74523,Approved
1629,Emp_241,PHP,Smith Ltd,1993-11-24,2024-04-14,811ab00e-9c32-45f1-b4e8-d001400378ca,Approved
1630,Emp_19,Data Analysis,"Harris, Ball and Davis",1987-02-09,2024-04-19,c49af7ba-2957-459e-80bb-e9b332b8ed80,Rejected
1631,Emp_337,NoSQL,"Hunt, Short and Maddox",1998-12-04,2024-04-17,5bcadb28-157f-43df-8584-ec5a16a55482,Approved
1632,Emp_424,Django,"Cunningham, Nguyen and Vazquez",1989-02-19,2024-04-23,4f23c803-5e35-43f8-80e7-32f6f8d56aef,Approved
1633,Emp_364,RESTful API,Mayer Inc,1998-08-16,2024-04-24,f292c5c2-5dc3-47be-8323-4f45b3ac7425,Approved
1634,Emp_312,CI/CD,Thomas-Long,2012-05-28,2024-05-04,f62e17ef-8cc0-4af3-b485-7bf46956cf0d,Approved
1635,Emp_182,Wireframing,Mcintosh Group,1980-11-22,2024-04-22,a016a51f-9e28-41b6-96b6-8d6c692f849f,Approved
1636,Emp_290,Angular,Mcintosh PLC,1998-03-08,2024-04-21,5e72070f-00a0-43bd-bd05-e28114fa1914,Approved
1637,Emp_387,HTML,Boone-Perez,1970-02-12,2024-04-21,5979078a-c81a-4767-a688-02ce7487e3aa,Approved
1638,Emp_286,GraphQL,Haney Group,1972-05-17,2024-04-30,566f5e11-c9f2-4fb7-ac77-74f83a3f1b89,Approved
1639,Emp_53,MongoDB,"Cox, Bennett and Meyers",1989-08-14,2024-05-03,085ddb99-cb57-4b9c-9ceb-5830418e8a41,Approved
1640,Emp_238,DevOps,Jacobs-Nolan,2016-04-22,2024-04-16,b3e58882-88de-4ea7-8cb3-5d0a0ed32629,Approved
1641,Emp_398,Communication,Thompson-Zimmerman,2013-04-28,2024-04-27,0dac9da0-0246-4c93-b507-2ce3a7f693a5,Approved
1642,Emp_345,DevOps,Hines and Sons,2018-06-07,2024-04-08,a439abed-e440-41e1-99d8-472a83d4a4a2,Approved
1643,Emp_227,Problem Solving,Reed Inc,1990-08-18,2024-05-05,74ed5888-457f-408d-82a3-efaff21badac,Approved
1644,Emp_107,Kotlin,Hanson PLC,2003-07-19,2024-04-08,85d144cf-563d-4286-9318-249f782c06ca,Approved
1645,Emp_79,Test-Driven Development,Perez-Gonzales,1980-06-26,2024-04-10,aee2fa08-af61-4316-be3f-f2ba3fc74180,Approved
1646,Emp_300,RESTful API,Warren Inc,2022-06-18,2024-05-02,13123846-da12-4623-8e5e-dfbcac12af90,Approved
1647,Emp_495,Data Analysis,"Terry, Moore and Prince",2019-03-12,2024-04-08,0425e5ff-d06f-426b-bccf-5a84fbce0183,Approved
1648,Emp_440,SQL,Reed Inc,1975-11-10,2024-04-14,657dfda4-f279-4008-9ff3-c72aca89b314,Approved
1649,Emp_438,Leadership,"Sexton, Barnett and Bailey",2005-01-09,2024-04-12,6f2e53d3-4988-4300-b9ce-7ba7d0700f82,Approved
1650,Emp_140,C#,Glover-Sanchez,1990-11-03,2024-04-25,362d1630-4fce-4b40-bcd9-098fc8b9e615,Approved
1651,Emp_209,Leadership,Miller Ltd,2006-06-11,2024-05-06,8ea92e2d-8be7-499b-894f-311136960571,Approved
1652,Emp_189,C#,Cook-Bailey,2005-09-26,2024-05-03,09f5234d-95a2-418a-a51c-e0670c0e727e,Approved
1653,Emp_323,Kotlin,Munoz LLC,2006-07-04,2024-04-21,2a2f48f1-7275-4d74-be67-1ceeef04751f,Approved
1654,Emp_85,Agile Product Management,"Spears, Jones and Yang",2018-10-03,2024-04-29,7ed95034-79b9-43ba-bfab-35ec84c15c72,Approved
1655,Emp_188,Information Security,Warner-Cortez,2001-05-25,2024-04-20,e8990f19-6494-46ff-b2e3-c0b75d06ab5a,Approved
1656,Emp_333,GraphQL,Mack-Bradford,1999-08-20,2024-04-28,8ba1b718-268e-4728-bf5b-936de8fb1961,Approved
1657,Emp_31,Agile Methodologies,Browning-Owens,1996-02-24,2024-05-04,f648cd43-e4cc-412c-92e5-44987e604f03,Pending
1658,Emp_443,Agile Methodologies,Moses Inc,2010-12-30,2024-04-20,09bafd86-343a-4cfd-9053-1e294a752b80,Approved
1659,Emp_475,Documentation,Gonzalez Group,2015-10-22,2024-05-01,79c73706-2a43-4087-b60b-1ee4fbdd5141,Approved
1660,Emp_44,Objective-C,"Hill, Santos and Gonzalez",1978-06-26,2024-04-21,c48be68d-6886-4b95-86d3-f56e0e95eabf,Approved
1661,Emp_433,Documentation,Collins-Harrison,1989-01-26,2024-04-19,ed77ce9d-33f3-4477-88f2-92295ffe9d42,Approved
1662,Emp_59,Support,Vargas-Hammond,2002-03-17,2024-04-22,ca7e5ede-5879-42cb-9c70-2823b501e3da,Approved
1663,Emp_376,Continuous Deployment,Hernandez LLC,1986-04-20,2024-04-24,1b289c18-5639-4b84-9a7f-bfc5123388c5,Approved
1664,Emp_307,PHP,Herrera-Valdez,1980-12-31,2024-04-10,8de5d86e-551a-4300-8380-78f36432767c,Approved
1665,Emp_458,Git,"Nunez, Woods and Orozco",1978-07-14,2024-04-21,f6cae7d6-a221-4540-98db-a25e14dd615b,Approved
1666,Emp_252,SQL,Thomas LLC,1984-07-27,2024-04-16,44cace36-5b46-4b9e-b3d3-fc1e2b1f0dd7,Approved
1667,Emp_384,Problem Solving,Ruiz-Jones,2014-06-12,2024-04-28,a4637a2f-a3d5-4f43-a148-26e05b3989aa,Approved
1668,Emp_223,Data Visualization,Franklin-Lopez,1974-12-30,2024-04-14,b25281bf-e001-4751-bad6-51908ec06e1c,Approved
1669,Emp_390,User Research,"Romero, Leach and Gonzalez",1992-04-05,2024-04-12,bb95cad4-bcc4-474d-a599-2ef39a2b950b,Approved
1670,Emp_142,Data Visualization,Anderson Inc,1984-06-06,2024-04-30,00549c25-9f59-4b38-83dc-66031eb807e3,Approved
1671,Emp_206,Problem Solving,Baker LLC,2021-01-14,2024-04-20,2e581bb4-bf9b-4ae6-bc69-003f47e581db,Approved
1672,Emp_50,Business Analysis,Bradford-Wilson,2011-09-15,2024-04-27,1ddcf520-3944-4a1f-8ae0-01eafa4250cb,Approved
1673,Emp_472,Leadership,"Stark, Sheppard and Hernandez",1977-07-28,2024-04-12,95b47910-553e-4c27-9b42-7af1864ca4c8,Approved
1674,Emp_360,Accessibility,Brown PLC,2014-09-02,2024-05-01,a1a2192e-650a-4766-abbc-e1559a2008bc,Approved
1675,Emp_15,Data Science,"Hartman, Palmer and Castillo",1984-03-01,2024-04-15,cd72fac2-6a9c-4c7b-a0a5-0abd9bc93d83,Rejected
1676,Emp_273,Statistical Analysis,Jones LLC,1982-04-19,2024-04-11,d3f6dc1a-5622-45aa-8b4a-5164ba9d3374,Approved
1677,Emp_185,Prototyping,Garcia-Merritt,1972-10-06,2024-05-05,a3d94e0f-7b33-4b73-a335-281160e9b7a8,Approved
1678,Emp_349,Business Analysis,Hoover Ltd,1980-08-09,2024-04-18,e91e65cb-2b3b-43c4-9853-f03d80219acd,Approved
1679,Emp_386,Technical Writing,"Browning, White and Gordon",2020-07-20,2024-04-21,05c1aad6-65ac-470b-bf6e-6e9ef06ee482,Approved
1680,Emp_132,Information Security,Rowe Ltd,2016-05-16,2024-04-22,1f29b359-cc35-47e6-b3de-fb1ad4515f1f,Approved
1681,Emp_136,Network Security,Williams-Sanders,2012-03-26,2024-04-21,c1e06375-2247-41d5-9a9e-8f651ae165f0,Approved
1682,Emp_449,PostgreSQL,Baldwin LLC,1972-02-24,2024-04-09,895fa7d5-1bce-4606-b9a7-8b854f191147,Approved
1683,Emp_91,MongoDB,Carpenter-Nguyen,2012-11-12,2024-04-28,8b983182-4749-471b-ab27-472447c04740,Approved
1684,Emp_84,Agile Methodologies,"Miller, Young and Taylor",2000-06-10,2024-05-05,bb091c51-e813-42f5-95aa-f2682265644c,Approved
1685,Emp_365,Problem Solving,Pierce and Sons,2013-10-20,2024-04-28,503cf3f5-658a-4785-8d52-41a933f46eb2,Approved
1686,Emp_154,Docker,Thomas-Burton,1999-10-25,2024-04-26,6e044b07-d61d-48bf-b041-f6ace6c97270,Approved
1687,Emp_258,Responsive Design,Sanchez Inc,2003-03-10,2024-04-27,1b418061-18ae-448e-87b8-772f8f752d05,Approved
1688,Emp_119,Python,Reed Ltd,2012-12-02,2024-05-01,0c4293bd-e38a-4176-aa59-f6c09a6b3480,Approved
1689,Emp_210,Ruby,Reid Group,1990-01-05,2024-04-27,38d3ee56-72eb-4e83-88dc-673549b59a8a,Approved
1690,Emp_223,Java,Lewis-Collins,2008-04-17,2024-04-16,3f062fe1-b79f-48c0-a4b7-8d180bcd247c,Approved
1691,Emp_352,Agile Methodologies,Barnes-Hicks,1992-08-30,2024-04-16,481cbc81-2f09-497e-b8b4-053e665d17a8,Approved
1692,Emp_199,Accessibility,"Ramsey, Hernandez and Elliott",2011-06-04,2024-04-23,6585495a-c178-4eb8-b65d-9b20bea99b9f,Approved
1693,Emp_350,Penetration Testing,Smith-Ballard,1993-06-02,2024-04-29,0171e945-c596-45c7-b685-41cb153643ec,Approved
1694,Emp_89,Google Cloud Platform,"Burch, Goodwin and Johnson",2000-09-19,2024-04-22,41f352ab-476a-47eb-8e63-0942ae22c460,Approved
1695,Emp_237,Cybersecurity,"Perry, Lee and Lozano",1983-11-22,2024-04-14,d52d08da-fef4-4bf1-b6da-18caafc03efc,Approved
1696,Emp_204,Accessibility,"Nelson, York and Johnson",1980-06-22,2024-04-29,e6e2e42d-4a72-4046-879a-4e2033847115,Approved
1697,Emp_440,Continuous Deployment,Perry-Lynch,1990-12-02,2024-05-01,0ec521f8-ed31-4954-88d5-c7ac507f03f1,Approved
1698,Emp_392,Information Security,"Ford, Carr and Smith",1991-04-01,2024-04-23,d2fb433e-b58f-476e-ae03-92c1ed72415a,Approved
1699,Emp_84,Collaboration,Tanner-Alvarez,2015-02-16,2024-04-29,e0b12ea3-2bc8-4c1e-b1ec-563c9ffdd072,Approved
1700,Emp_107,PostgreSQL,Floyd PLC,1981-10-12,2024-04-19,ff68946d-2a7a-46b9-abdd-94fde8fd12c1,Approved
1701,Emp_9,Data Analysis,Patrick-Decker,1970-08-04,2024-04-14,d451cc60-8dbc-498e-ad95-adb5ca64753a,Rejected
1702,Emp_388,Collaboration,Erickson-Baker,2023-05-31,2024-05-04,d9f97492-a6dc-41f2-b813-69a107ba9c66,Approved
1703,Emp_164,Microservices,Smith-Bennett,1982-11-29,2024-04-16,ae436344-ea6d-4d5d-a801-c223a2dab0f5,Approved
1704,Emp_96,Kotlin,Thomas-Juarez,2019-05-30,2024-04-23,52350e86-f022-4571-8a26-2f3a4cc31374,Approved
1705,Emp_187,Data Visualization,Garcia and Sons,2015-06-23,2024-04-19,7d3ff83a-3e37-490f-8fc1-195f561d0da2,Approved
1706,Emp_341,Continuous Deployment,"Obrien, Howell and Logan",1985-05-01,2024-04-25,e7274745-8fda-4f0b-8c3b-d49d45d741a7,Approved
1707,Emp_78,Swift,"Hernandez, Bradshaw and Travis",1991-03-28,2024-05-04,5c73d202-b9af-46ac-aa7f-f79ddd4f0990,Approved
1708,Emp_424,Angular,Mccoy Inc,1976-11-04,2024-04-09,372cec21-a44f-461f-a574-3716b2ced081,Approved
1709,Emp_399,MongoDB,"Jackson, Duke and Lawrence",1986-12-12,2024-04-26,0a86fb9a-34d5-498b-a1b7-2cd52d18a6bf,Approved
1710,Emp_73,NoSQL,Rubio-Howard,2002-12-30,2024-04-29,d84dcef0-ac54-49f4-8ffe-a7649cb44165,Approved
1711,Emp_234,Communication,"Hicks, Clark and Watts",2008-12-25,2024-04-27,89386742-953e-4a6f-85f2-e075d48f040a,Approved
1712,Emp_306,CI/CD,Ross Ltd,1977-09-22,2024-04-27,73676be8-678e-4e21-a277-a0f8c139acbe,Approved
1713,Emp_118,GraphQL,"Delacruz, Foster and Buchanan",1977-06-07,2024-04-10,34702a22-7be8-48cd-b6a1-8fd426dc0e16,Approved
1714,Emp_368,PHP,Walters-Reyes,2015-01-10,2024-04-08,fdab2e43-ca07-4331-970d-dea70f900564,Approved
1715,Emp_34,RESTful API,Howard-Diaz,1995-12-15,2024-05-04,26406455-e1ac-47f6-b800-d3b82cc1dd10,Pending
1716,Emp_199,React,"Burton, Marquez and Thompson",1976-01-09,2024-04-30,ff860d4a-69ba-4b70-89d5-1cf49c183a68,Approved
1717,Emp_230,Problem Solving,"Terry, Ellis and Norris",1986-06-20,2024-04-17,c1a8c3ce-5709-4629-8c7f-98c6bbc4c4cf,Approved
1718,Emp_392,Django,Adams LLC,1978-05-01,2024-04-23,c993964e-3d1c-4716-b203-256a5fe26674,Approved
1719,Emp_33,Objective-C,Spencer Inc,2011-05-29,2024-04-17,af534508-0d08-40e0-8896-c0b64e03ac4f,Pending
1720,Emp_370,Business Analysis,Cordova-Mcdowell,1979-05-20,2024-04-23,94bcd42f-0ae2-4717-aa7d-87759b9bb25f,Approved
1721,Emp_444,GraphQL,Sheppard-Tyler,1982-06-23,2024-04-18,72f59658-392c-4eca-8e2d-3a7d02680f2f,Approved
1722,Emp_110,Continuous Deployment,"Miller, Gomez and Morgan",1994-02-15,2024-05-05,bd80d80b-9416-43e9-b1a5-7b83dbb94760,Approved
1723,Emp_195,Statistical Analysis,Le Ltd,1980-09-11,2024-05-04,2e8d393b-75cb-40fd-8abc-e0a3cf6b245b,Approved
1724,Emp_123,Problem Solving,"Garcia, Rodriguez and Smith",1987-05-08,2024-04-09,28c14094-2162-484e-8db3-32879260c7b8,Approved
1725,Emp_26,Collaboration,Weaver Group,1988-11-17,2024-04-11,31b7a1a7-5931-4f19-9495-aaad329b437b,Pending
1726,Emp_493,Scrum,Griffin PLC,1997-08-16,2024-04-29,c1302d00-7ef4-4ca6-b624-634d3ffc49bf,Approved
1727,Emp_213,MongoDB,Huff PLC,2013-11-12,2024-04-14,fefb304e-6a73-40c7-80c5-88ea2e047fa8,Approved
1728,Emp_381,RESTful API,Rogers Group,2002-07-28,2024-04-23,26dfad61-6194-4309-9c6f-7f4c48c1b334,Approved
1729,Emp_418,MySQL,"Foley, Boyd and Guzman",2011-09-26,2024-04-20,6a151aa7-83a2-412e-8752-40286ba778bb,Approved
1730,Emp_66,Machine Learning,Rhodes-Peterson,1987-08-24,2024-04-10,3d5fd898-d8b9-4e24-a063-644bbb9625e9,Approved
1731,Emp_391,GraphQL,"Harris, Page and Walker",1980-05-17,2024-05-03,cede2edf-34c6-498c-bb55-e3f0a8a5698c,Approved
1732,Emp_322,MySQL,Leonard-Benson,1971-09-19,2024-04-22,ff54df8e-970e-47ac-967b-3065134357ab,Approved
1733,Emp_8,Leadership,Jones Ltd,1985-01-09,2024-05-06,2804056c-5e33-4bfd-9f7f-e865a02cc85d,Rejected
1734,Emp_80,Communication,"Flores, Gray and Gutierrez",2014-09-11,2024-04-16,e1141479-fcab-4f62-acf8-a90acd72e29f,Approved
1735,Emp_259,Penetration Testing,Erickson-Williams,2001-06-25,2024-05-02,388bb459-0107-45e2-ad2f-2de4efed5bee,Approved
1736,Emp_436,Wireframing,"Ortiz, Clark and Cross",1989-06-21,2024-04-19,4d092312-18d0-4dc0-bf0d-b1bf1425f8ae,Approved
1737,Emp_298,JavaScript,Charles Ltd,2010-12-31,2024-04-18,957bbbfb-fc3a-4343-915a-d11d48923e65,Approved
1738,Emp_480,Requirements Analysis,Anderson-Rojas,1997-11-15,2024-04-13,67adad2e-910e-439c-985a-b8dcbef4a46e,Approved
1739,Emp_494,Angular,"Byrd, Rios and Johnson",1990-12-01,2024-04-23,2c71d922-eabc-43cd-a5e6-bc1d103355ec,Approved
1740,Emp_225,Django,Hamilton-Pope,1990-05-25,2024-05-03,10593ae3-8408-45e9-8682-c7cc1bd0569e,Approved
1741,Emp_75,MongoDB,"Scott, Colon and Turner",1988-01-11,2024-05-03,f9545e5d-3110-4165-ba30-0c559605b433,Approved
1742,Emp_448,.NET,Crawford-Porter,2002-12-14,2024-04-24,ba301af0-ffde-4f99-9679-9f17b97012c1,Approved
1743,Emp_175,Objective-C,Brown PLC,2017-08-09,2024-05-06,edefb905-463d-4c44-966c-459b7208ef29,Approved
1744,Emp_215,Collaboration,Parsons-Sullivan,2017-03-24,2024-04-18,b8577225-8784-4984-bb89-2f8d5a1283a9,Approved
1745,Emp_292,Problem Solving,"Smith, Meza and Gomez",2021-06-26,2024-04-18,32af5bc1-9935-48ee-ad96-77feb676ac27,Approved
1746,Emp_43,Cryptography,Mullins Ltd,1991-03-06,2024-04-30,89626586-820a-4d8c-9a21-dfe0140a76ea,Approved
1747,Emp_350,Continuous Deployment,Brewer-Jackson,1999-06-07,2024-04-26,5d5fb476-4463-4856-81e3-4bf529d01e85,Approved
1748,Emp_277,Statistical Analysis,Myers-Harrison,2014-09-17,2024-05-01,98e4eb77-eea0-4ca9-bd8c-5a7dfeb3d882,Approved
1749,Emp_444,AWS,Nguyen LLC,2014-02-16,2024-04-15,a0ade1f3-6546-4f9a-bf04-2596695dc392,Approved
1750,Emp_314,RESTful API,Ruiz-Lawson,1973-02-15,2024-04-23,ee4afa60-aab8-409a-8eee-d2f0df6acab1,Approved
1751,Emp_236,Prototyping,"Lane, Rowland and Walters",1984-02-24,2024-04-25,f45d0397-7d56-4ab8-8d8d-d1d34a0cd150,Approved
1752,Emp_332,Collaboration,Cox PLC,1976-02-08,2024-04-27,f525ecc9-601b-4b03-b8fd-55797d66fecf,Approved
1753,Emp_251,CI/CD,"Peterson, Harris and Little",1987-07-18,2024-04-19,0d115631-e92c-4ec1-b50c-f7e65e4b318b,Approved
1754,Emp_372,Wireframing,Gordon LLC,1973-12-04,2024-04-18,3ea5bdf4-8315-42fb-9f49-dabeb0d1e0fd,Approved
1755,Emp_37,Wireframing,"Nelson, Russo and Bruce",1979-08-23,2024-04-24,02a577d0-92d3-4d85-a094-e4f912024c4b,Pending
1756,Emp_396,Microservices,Carroll Inc,1993-08-21,2024-05-06,841be5e1-50f5-4f07-9cfb-90cef1c1e219,Approved
1757,Emp_39,Support,Rogers Inc,1973-10-21,2024-05-05,31c6a3f5-5b4d-4fe5-91a5-a65c7601f5f0,Approved
1758,Emp_420,Git,Nguyen-Pacheco,2002-08-10,2024-04-11,9572c2c6-d782-4c00-aa69-fa983fef0a2c,Approved
1759,Emp_256,Requirements Analysis,Stuart-Dodson,1993-03-12,2024-04-11,227c65b2-fea8-4aaa-ac8b-285825fc3459,Approved
1760,Emp_57,User Research,Martin Group,1983-11-04,2024-05-04,b49c0f82-6aa9-4a57-bfb9-314a1f74ae31,Approved
1761,Emp_28,Business Analysis,Garrison and Sons,2014-12-19,2024-05-04,2a721ad9-7541-4a7b-8736-e81895f4ab9e,Pending
1762,Emp_135,Azure,"Hamilton, Edwards and Chavez",1984-04-13,2024-04-23,9f428567-c590-4719-8e8a-bca35e7481fd,Approved
